outcome_class,project_name,hash,commit_message
1,kernel-source,f7137fa0999b5d054bae8dcbb865c1904c71e151,qla2xxx: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,08ab664d7d0b71fede57abbf2df4ef82e8f1a803,p54: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,5fdc29b4dbe716fc8afad22e48264d40b604f913,carl9170: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,cfde5b6fdef43f17abe51db86124b74a489d68d5,uvcvideo: prevent speculative execution (bnc#1068032 CVE-2017-5753).
1,kernel-source,8db2433f0c3832e841bf7b0f2de4d50aee9ad990,"x86, bpf, jit: prevent speculative execution when JIT is enabled (bnc#1068032 CVE-2017-5753)."
1,kernel-source,8464d17b0992c0a45986fc025c3b5e0ea2f6a8f1,bpf: prevent speculative execution in eBPF interpreter (bnc#1068032 CVE-2017-5753).
1,kernel-source,c7179745731094d0ec99221b4f0cbb2ed054a7df,locking/barriers: introduce new observable speculation barrier (bnc#1068032 CVE-2017-5753).
1,kernel-source,4d3c9c56f6c0042e3b7cab01067f01d966b77077,x86/cpu/AMD: Remove now unused definition of MFENCE_RDTSC feature (bnc#1068032 CVE-2017-5753).
1,kernel-source,04810e222b3d89fb678f6f3ca2246e768f4624f8,x86/cpu/AMD: Make the LFENCE instruction serialized (bnc#1068032 CVE-2017-5753).
1,kernel-source,2a04ad0511ac03e9ea3e1fd56adb12f448d60172,dvb_frontend: don't use-after-free the frontend struct (bsc#1067087 CVE-2017-16648).
1,kernel-source,c6cd519c29db497d9ad50a0f5a46d99b03e1d0ea,media: dib0700: fix invalid dvb_detach argument (CVE-2017-16646 bsc#1067105).
1,kernel-source,0cd38c275c6cc987935e2b15a5135d47e5251f19,media: imon: Fix null-ptr-deref in imon_probe (CVE-2017-16537 bsc#1066573).
1,kernel-source,3002effd01fdbcbdfed7b8c982fa80405d87d732,[media] cx231xx-cards: fix NULL-deref on missing association descriptor (CVE-2017-16536 bsc#1066606).
1,kernel-source,19d19fc2d7ea07482a7f0d6587e4cec9d5498ba4,mac80211: accept key reinstall without changing anything (CVE-2017-13080 bsc#1063667).
1,kernel-source,6d93561f65b2b7a106862f42ac4ac61c87b39f0c,nl80211: check for the required netlink attributes presence (bsc#1058410 CVE-2017-12153).
1,kernel-source,c0b7e1fc07304b1a196bdd81f66804c9e5858e12,Bluetooth: validate output buffer length for config requests and responses (bnc#1057389 CVE-2017-1000251).
1,kernel-source,aacb454f1fceb4a3798d1642397fd13ced053b63,"scsi: qla2xxx: Fix an integer overflow in sysfs code (bsc#1056588, CVE-2017-14051)."
1,kernel-source,8c4cd718b44ea42b4bf8080433ecc76366e4b87e,drm/vmwgfx: fix integer overflow in vmw_surface_define_ioctl() (boo#1031440 CVE-2017-7294).
1,kernel-source,09d70aabd72568c9d0259261e0c6e9fa60c529f3,drm/vmwgfx: NULL pointer dereference in vmw_surface_define_ioctl() (boo#1031052 CVE-2017-7261).
1,kernel-source,4dc7b4dde68032cec7b6aeea1103167467f88268,"scsi: sg: check length passed to SG_NEXT_CMD_LEN (bsc#1030213, CVE-2017-7187)."
1,kernel-source,31f5da381498b403e723af62849d12de4f849288,tty: n_hdlc: get rid of racy n_hdlc.tbuf (bnc#1027565 CVE-2017-2636).
1,kernel-source,f66af517edda169953e3a653c96b3268d9b9861a,Don't feed anything but regular iovec's to blk_rq_map_user_iov (CVE-2016-9576 bsc#1013604).
1,kernel-source,dcfac88d9317feffef7d661f547fa94947e85854,xc2028: Fix use-after-free bug properly (CVE-2016-7913 bsc#1010478).
1,kernel-source,0a6dcd2887f5902e12f72cce67b660953f75196e,net: add recursion limit to GRO (CVE-2016-7039 bsc#1001486).
1,kernel-source,60fc5122058d47498aa0794f5bdae05cd162eb70,scsi: arcmsr: Buffer overflow in arcmsr_iop_message_xfer() (bsc#999932 CVE-2016-7425).
1,kernel-source,39024c18ca0478fec3bfaab5a9935db70fe5ac7f,- aacraid: Check size values after double-fetch from user   (CVE-2016-6480 bsc#991608). - Delete   patches.drivers/0001-aacraid-prevent-out-of-bounds-access-due-to-changing.patch.
1,kernel-source,162f9696414b608006242d907f718d4591e02201,"aacraid: prevent out-of-bounds access due to changing fip header sizes (bsc#991608, CVE-2016-6480)."
1,kernel-source,400855703e914a13d09a503c010826580922bad1,"vfs: ioctl: prevent double-fetch in dedupe ioctl (CVE-2016-6516,bsc#991604)."
1,kernel-source,10e550ee70050a8ddec380a2a6ec6fa415a6313f,Update patches.fixes/netfilter-x_tables-speed-up-jump-target-validation.patch references (CVE-2016-4998 bsc#986365).
1,kernel-source,d1fa560cb343f79c3e5e954b5e8920b275a77e87,"apparmor: fix arg_size computation for when setprocattr is null terminated (CVE-2016-6187,bsc#988307)."
1,kernel-source,9105e0d11f5735b844b673dbb3ed730eb79d6f69,netfilter: x_tables: speed up jump target validation (CVE-2016-4997 bsc#986362).
1,kernel-source,0646d06a879b902f5e8dc4fb172f811e08ce2f07,"HID: hiddev: validate num_values for HIDIOCGUSAGES, HIDIOCSUSAGES commands (bsc#986572 CVE-2016-5829)."
1,kernel-source,1847ef5b0ce6ce6cda6a4997b0053fe4aae293b2,rds: fix an infoleak in rds_inc_info_copy (bsc#983213 CVE-2016-5244).
1,kernel-source,c50d3aaaeacc6174ef5b834c43db37650368673e,ecryptfs: don't allow mmap when the lower file system doesn't allow it (bsc#983143 CVE-2016-1583).
1,kernel-source,353e24bba5a0baaa26bedc69de6b353f13b17c46,tipc: check nl sock before parsing nested attributes (CVE-2016-4951 bsc#981058).
1,kernel-source,ffec37bea89e170cf7ca201d672ba987e220b6db,"kvm: Remove variable physbase MTRR 0x2f8 (bsc#979715, CVE-2016-3713)."
1,kernel-source,4715b8354af09f3942991af146c45ac500de5ff4,"net: fix infoleak in llc (bsc#978821, CVE-2016-4485)."
1,kernel-source,83f4fd26f3d00c0e21012141d748613a09a91288,"Update tags in two patches for CVE-2016-4578, bsc#979879"
1,kernel-source,daf373fe828ee9626ad1dd4a9fb078cb39137bc9,"ALSA: timer: Fix leak in events via snd_timer_user_tinterrupt (CVE-2016-4569,bsc#979213)."
1,kernel-source,2ed14426796fa455370345e3e604642474f182f5,"ALSA: timer: Fix leak in events via snd_timer_user_ccallback (CVE-2016-4569,bsc#979213)."
1,kernel-source,42c0549ac2077cc13435fa76a5acd3d526be4b07,"ALSA: timer: Fix leak in SNDRV_TIMER_IOCTL_PARAMS (CVE-2016-4569,bsc#979213)."
1,kernel-source,833651123ec7cf63e983346ec45cd2401ff42680,"ALSA: usb-audio: Add sanity checks for endpoint accesses (CVE-2016-2184,bsc#971125)."
1,kernel-source,08689b6ee1f9c5e17f206a8c7e9d79cf8647581f,"ALSA: usb-audio: Fix NULL dereference in create_fixed_stream_quirk() (CVE-2016-2184,bsc#971125)."
1,kernel-source,36255cbfb2a4ab2cc30ac441e130685956fed924,"n_tty: Fix unsafe reference to other"" ldisc (bnc#961500 CVE-2016-0723)."""
1,kernel-source,1b6660b35d874915e6e957ba153076760c0dcfd7,tty: Fix unsafe ldisc reference via ioctl(TIOCGETD) (bnc#961500 CVE-2016-0723).
1,kernel-source,e2007ee20efaf3f638a2b117f726820a6b68a517,"patches.fixes/keys-fix-leak.patch: (bnc#962075, CVE-2016-0728)."
1,kernel-source,f554650d8131b69c57f69a811a354deed3c5ed2b,"[media] media/vivid-osd: fix info leak in ioctl (CVE-2015-7884, bnc#951626)."
1,kernel-source,da9163717df0ec47271b4ecc6dc7d34fc6bc919a,"staging/dgnc: fix info leak in ioctl (CVE-2015-7885, boo#951627)."
1,kernel-source,f6299c2be7baf784b1968fd04be63334515b9ffe,n_tty: Fix n_tty_write crash when echoing in raw mode (bnc#871252 bnc#875690 CVE-2014-0196).
1,kernel-source,79c42c58b36053c73a3bbe8198cb5564e68e5612,cifs: ensure that uncached writes handle unmapped areas correctly (bnc#864025 CVE-2014-00691).
1,kernel-source,7e6b5dee449e4e59a252ebbba00000e42c93209a,- Linux 3.13.2 (bnc#860993 CVE-2014-0038). - Delete patches.fixes/compat_sys_recvmmsg-x32-fix.patch. - Refresh patches.xen/xen3-patch-2.6.37. - Refresh patches.xen/xen3-patch-3.10.
1,kernel-source,b4ff60b9109d59217c1da32f4b99cf391ad74048,compat_sys_recvmmsg X32 fix (bnc#860993 CVE-2014-0038).
1,kernel-source,07999115e0b4439b677481d4a6b4f9167d7cdd5f,"iscsi-target: fix heap buffer overflow on error (CVE-2013-2850, bnc#821560)."
1,kernel-source,72202f05a62ecaebfdf2008079c647eeb5e69f1d,"drm/i915: bounds check execbuffer relocation count (bnc#808829,CVE-2013-0913)."
1,kernel-source,821f03cc42540adaf60c72e9a1ac311a960c18db,TTY: do not update atime/mtime on read/write (bnc#797175 CVE-2013-0160).
1,kernel-source,e6b44d36c433010d334b5237e4bb8fb4c001acc1,"- xen-pciback: rate limit error messages from   xen_pcibk_enable_msi{,x}() (CVE-2013-0231 XSA-43 bnc#801178). - Update Xen patches to 3.8-rc6 and c/s 1222."
1,kernel-source,4fb112d4b059bdd833834bd9f7e2aecc7acc4eac,"proc: clean up and fix /proc/<pid>/mem handling (bnc#742279, CVE-2012-0056)."
1,kernel-source,7923119c3a52365ae563efb9674c2fc0bb3c3165,- patches.fixes/hfs-fix-hfs_find_init-sb-ext_tree-null-ptr-oops.patch:   hfs: fix hfs_find_init() sb->ext_tree NULL ptr oops   (CVE-2011-2203 bnc#699709).
1,kernel-source,385b39373a04b55fd06c8b4845d168ccb017f058,- fs/partitions/efi.c: corrupted GUID partition tables can cause   kernel oops (bnc#687113 CVE-2011-1577).
1,kernel-source,2e42fd4caaf0f01aeddcfbc8465588c9dfa81fef,- Prevent rt_sigqueueinfo and rt_tgsigqueueinfo from spoofing   the signal code (bnc#681826 CVE-2011-1020).
1,kernel-source,5ef002b0523a562a38ddc3f0f9f1e246eb84cceb,"- ALSA: caiaq - Fix possible string-buffer overflow (bnc#672499,   CVE-2011-0712)."
1,kernel-source,bcdc88b4fec5f45e075d7cfd1a45165ecfc1de7b,- rose: Fix signedness issues wrt. digi count (CVE-2010-3310   bnc#640721).
1,kernel-source,6df45c918e319ac582029ad68de01ec37e75f609,- wext: fix potential private ioctl memory content leak   (CVE-2010-2955 bnc#635413).
1,kernel-source,024dc85f9c768c46d12241ce14f4cbb72be5b8ce,- wext: fix potential private ioctl memory content leak   (CVE-2010-2955 bnc#635413).
1,kernel-source,fb77404ee89e0c39edfd61cc9fe6a64ad1fb39b7,"- x86-64, compat: Test %rax for the syscall number, not %eax   (CVE-2010-3301 bnc#639708)."
1,kernel-source,e6266b98cbc58a9ffe49fb4a652557fd5ddfae0d,"- x86-64, compat: Retruncate rax after ia32 syscall entry tracing   (CVE-2010-3301 bnc#639708)."
1,kernel-source,664a0ac1d4264279ad3ed00d1beac8688c31f3b9,- compat: Make compat_alloc_user_space() incorporate the   access_ok() (CVE-2010-3081 bnc#639709).
1,kernel-source,35e70c81ec0f0d367fa9ea3f72aa5b2950d04053,- drivers/net/usb/hso.c: prevent reading uninitialized memory   (CVE-2010-3298 bnc#639483).
1,kernel-source,a0634a98e3afcc66a3dce9f63f0e6d9eb45d4789,- drivers/net/cxgb3/cxgb3_main.c: prevent reading uninitialized   stack memory (CVE-2010-3296 bnc#639481).
1,kernel-source,2a7b1607f59c8942431267df54dbb037d71aa1b8,- drivers/net/eql.c: prevent reading uninitialized stack memory   (CVE-2010-3297 bnc#639482).
1,kernel-source,f04e61fe30c14d56c05fcdf07e84bccbe71db161,- irda: Correctly clean up self->ias_obj on irda_bind() failure   (CVE-2010-2954 bnc#636112).
1,kernel-source,66e1d72fc351d34778b99185c6c1744c1fafcce1,- net sched: fix kernel leak in act_police (CVE-2010-2942   bnc#632309).
1,kernel-source,819a107c2b6df5e2bca2b2efa9e8bce119d337b8,- patches.fixes/ext4-make-sure-the-move_ext-ioctl-can-t-overwrite-append-only-files:   ext4: Make sure the MOVE_EXT ioctl can't overwrite append-only   files (bnc#612457 CVE-2010-2066).
1,kernel-source,cc738af6bf87e48d36744ab67a7f0ab8e98ad7c8,- patches.fixes/gfs2-fix-writing-to-non-page-aligned-gfs2_quota-structures:   GFS2: Fix writing to non-page aligned gfs2_quota structures   (bnc#599957 CVE-2010-1436).
1,kernel-source,ea0a683d5116e26c61ed4158f0182ac90b2cbce1,- patches.fixes/gfs2-fix-permissions-checking-for-setflags-ioctl:   GFS2: Fix permissions checking for setflags ioctl() (bnc#608576   CVE-2010-1641).
1,kernel-source,ce7ad348d973f029bcd37ceab7ff3c1a5ff3fa12,- patches.fixes/reiserfs-fix-permissions-on-reiserfs_priv:   reiserfs: Fix permissions on .reiserfs_priv (bnc#593906   CVE-2010-1146).
1,kernel-source,9a2ed35e5c783498ed7c7985ffb8e5a6d660a2a5,"- patches.drivers/e1000-enhance-frame-fragment-detection.patch:   e1000: enhance frame fragment detection (bnc#567376,   CVE-2009-4536). - patches.drivers/e1000e-enhance-frame-fragment-detection.patch:   e1000e: enhance frame fragment detection (bnc#567376,   CVE-2009-4538)."
1,kernel-source,f17927a9d9d59b5ec5bf54cdbbe35e365bf3caea,- patches.fixes/firewire-ohci-handle-receive-packets-with-a-data-length-of-zero:   firewire: ohci: handle receive packets with a data length of   zero (bnc#564712 CVE-2009-4138).
1,kernel-source,0d47b0f513fe1c4e1e8249a9b3b2069e57b83129,- patches.fixes/ext4-fix-insufficient-checks-in-ext4_ioc_move_ext:   ext4: Fix insufficient checks in EXT4_IOC_MOVE_EXT (bnc#561018   CVE-2009-4131).
1,kernel-source,357b33295df98eee9e1b0a5a3aa5c453e48f22ba,- patches.fixes/megaraid_sas-fix-permissions-on-poll_mode_io:   megaraid_sas: Fix permissions on poll_mode_io (bnc#557180   CVE-2009-3939).
1,kernel-source,5ae4c0c43f3fc689b40bf8861de26a725b04a98e,"- patches.fixes/mac80211-fix-spurious-delba-handling.patch:   mac80211: fix spurious delBA handling (bnc#558267,   CVE-2009-4026, CVE-2009-4027)."
1,kernel-source,a887d0b9c0dc4aed436708316b6851a8e77d0aa7,- Update to 2.6.27.12-rc1:   - security fixes   - fixes CVE-2009-0029   - bug fixes all over the place.   - obsoletes the following patches:     - patches.arch/ppc-cmm_no_kdump.patch     - patches.drivers/alsa-caiaq-midi-oops-fix     - patches.drivers/alsa-hda-hp-6730b-quirk     - patches.drivers/ibmvfc-host_init_delay.patch     - patches.drivers/ibmvfc-improve_sync_events.patch     - patches.fixes/PCI-Suspend-and-resume-PCI-Express-ports-with-interrupts-disabled.patch     - patches.fixes/PCI-handle-PCI-state-saving-with-interrupts-disabled.patch     - patches.fixes/fs-symlink-write_begin-allocation-context-fix.patch     - patches.fixes/mm-lockless-pagecache-barrier.patch     - patches.fixes/pci-rework-suspend-of-devices-with-no-drivers.patch     - patches.fixes/uv-remove-erroneous-BAU-init - Update config files.
1,kernel-source,0dd6b14ac777a3acf7f10c9b94e7a11d4c4fae34,- patches.fixes/atm-duplicate-listen-on-socket-corrupts-the-vcc-table.patch:   ATM: duplicate listen() on socket corrupts the vcc table   (CVE-2008-5079).
1,kernel-source,b2f288012dd377dfde8d6c153924c17211f52587,- patches.fixes/af_unix-soft-lockup-fix.patch: net: Fix soft   lockups/OOM issues w/ unix garbage collector (bnc#449739   CVE-2008-5300).
1,kernel-source,1c5a538523792e715babdb853a97610c340ceccf,- patches.fixes/fix-inotify-watch-removal-umount-races: Fix   inotify watch removal/umount races (bnc#446973 CVE-2008-5182).
1,kernel-source,7e2664257ac800e555126dab9eb70d72af6760bd,- update to 2.6.27.3   - lots of bugfixes   - CVE-2008-3831 fix
1,kernel-source,5c79552a01fe1c685a1aa8b0bbc29b07f596b59e,- patches.fixes/ext2-avoid-printk-flood-with-dir-corruption:   ext2: Avoid printk floods in the face of directory corruption   (bnc#427244 CVE-2008-3528). - patches.fixes/ext3-avoid-printk-flood-with-dir-corruption:   ext3: Avoid printk floods in the face of directory corruption   (bnc#427244 CVE-2008-3528).
1,kernel-source,3aabaf02d4c1087e1281cb15a44505b15951eb12,- Update to 2.6.25.5.   - fixes CVE-2008-1673
1,kernel-source,446d2b909f29d6a32017c9821579c2203cb74345,- patches.kernel.org/patch-2.6.25.1-2: Linux 2.6.25.2.  - fixes CVE-2008-1669
1,kernel-source,c836550cf2cfd30ea2c277176461caaed983c023,- update to 2.6.25.1:   - fixes CVE-2008-1375 and CVE-2008-1675   - lots of other minor bugfixes
1,kernel-source,9273b16118a0ca5b0a47592fcfde5624802dc5c9,"- Update to 2.6.24.1   - fixes CVE-2008-0007, CVE-2008-0009, CVE-2008-0010   - lots of USB device ids updated   - lots of other bugfixes   - removed patches.fixes/bootstrap-memoryless-node.patch as it is now     contained within."
1,kernel-source,313a4b89435e03a8f68615854dae4d6b247285cf,"- patches.xen/handle-bogus-cs-selector-in-single-step-instruction-decoding:   Handle bogus %cs selector in single-step instruction decoding   (326270, CVE-2007-3731)."
1,kernel-source,cf2c85d2a3bd02f6b3a4b55df129a468085ba0c4,"- patches.fixes/i386-fixup-TRACE_IRQ-breakage: i386: fixup   TRACE_IRQ breakage (326270, CVE-2007-3731). - patches.fixes/handle-bogus-%cs-selector-in-single-step-instruction-decoding:   Handle bogus %cs selector in single-step instruction decoding   (326270, CVE-2007-3731)."
1,kernel-source,e1b909753c0ff877c7865c897fa54ecb3bed3270,- Update to 2.6.22.8   - fixes CVE-2007-4571
1,kernel-source,8549944af57bed6a80bf28bb8c76fd449a953a59,- Update to 2.6.22.7:   - fixes CVE-2007-4573
1,kernel-source,fa19b60336310098eac43e2f6acf397f5a687f3b,- Update to 2.6.22.4   - fixes CVE-2007-3848
1,kernel-source,abe05baeba52fbffb5ec5706a3c616ebd8e1f080,"- updated to 2.6.22.2  - lots of bugfixes and also CVE-2007-3851  - removed the following patches, as they are now obsolete as they are    rolled into the 2.6.22.2 release: 	- patches.fixes/dm-raid1-fix-status.patch: Delete. 	- patches.fixes/dm-io-fix-panic-on-large-request.patch: Delete. 	- patches.fixes/dm-snapshot-permit-invalid-activation.patch: 	- patches.fixes/dm-disable-barriers.patch: Delete. - Update config files."
1,kernel-source,b50a12598e7defd82357f9bdcd25913b325c5de1,"- patches.fixes/ipv6-fix-null-pointer-hole: fix a possible memory leak   (CVE-2007-1000, #252485)"
1,kernel-source,5fd03e63a1bb706615da289a4fc4c6922e22a205,- Update to 2.6.18.4   - security fix (CVE-2006-5751)
1,kernel-source,0af5afab4b07049d558243ce25b76ac0ac8719f3,"- Update to 2.6.18.3   - fixes a number of minor things.   - a few security fixes too, (CVE-2005-4352) is one."
1,kernel-source,ce8a32c0fa554ab3db6a23128734ed665399930d,- patches.fixes/fix-prctl-privilege-escalation-and-suid_dumpable.patch:   fix prctl privilege escalation and suid_dumpable (CVE-2006-2451)   (186980).
1,kernel-source,b3cb0237466b95034e86fa5d1f6e7c63bf333755,- Update to 2.6.16.19:   -  NETFILTER: Fix small information leak in SO_ORIGINAL_DST (CVE-2006-1343)
1,kernel-source,5cb47e73ae861062fa3df41e7a63dafa8deb6fc6,"- Update to 2.6.16.18 (lots of bugfixes and security updates, public and non-public ones)   - fs/compat.c: fix 'if (a |= b )' typo   - smbus unhiding kills thermal management   - PCI quirk: VIA IRQ fixup should only run for VIA southbridges   - VIA quirk fixup, additional PCI IDs   - Netfilter: do_add_counters race, possible oops or info leak (CVE-2006-0039)   - Remove cond_resched in gather_stats()   - page migration: Fix fallback behavior for dirty pages   - via-rhine: zero pad short packets on Rhine I ethernet cards   - Fix udev device creation   - smbfs: Fix slab corruption in samba error path   - scx200_acb: Fix resource name use after free   - limit request_fn recursion   - TG3: ethtool always report port is TP.   - PCI: correctly allocate return buffers for osc calls   - add migratepage address space op to shmem   - Fix ptrace_attach()/ptrace_traceme()/de_thread() race   - ptrace_attach: fix possible deadlock schenario with irqs   - md: Avoid oops when attempting to fix read errors on raid10   - NETFILTER: SNMP NAT: fix memory corruption (CVE-2006-2444)   - USB: ub oops in block_uevent   - selinux: check for failed kmalloc in security_sid_to_context()   - fs/locks.c: Fix sys_flock() race   - SCTP: Respect the real chunk length when walking parameters (CVE-2006-1858)   - SCTP: Validate the parameter length in HB-ACK chunk (CVE-2006-1857)"
1,kernel-source,fbe6c0d4e7899bef48a3b85530974de47b3ff1f1,- Update to 2.6.16.16:   - fs/locks.c: Fix lease_init (CVE-2006-1860)
1,kernel-source,a7b41508fb08e97ba1ffa89492416b48c3c07d56,- Update to 2.6.16.15:   - SCTP: Allow spillover of receive buffer to avoid deadlock. (CVE-2006-2275)   - SCTP: Fix panic's when receiving fragmented SCTP control chunks. (CVE-2006-2272)   - SCTP: Fix state table entries for chunks received in CLOSED state. (CVE-2006-2271)   - SCTP: Prevent possible infinite recursion with multiple bundled DATA. (CVE-2006-2274)
1,kernel-source,0e7d47a851bcff53f17cc12281ded6e42a215caa,- Update to 2.6.16.14:   - smbfs chroot issue (CVE-2006-1864)
1,kernel-source,c210de1a98663dbe5ccfbae3b349e36fac07ab71,- Update to 2.6.16.13   - NETFILTER: SCTP conntrack: fix infinite loop (CVE-2006-1527)
1,kernel-source,3f276209080f439873f30fdb74b05d11f373064f,- patches.arch/x86_64-execve-cleanup: Clean up execve path   (for next patch) (156580). - patches.arch/x86_64-force-iret: When user could have changed   RIP always force IRET [CVE-2006-0744] (156580).
1,kernel-source,e5601d4d996d9bc47f1aff82856216da8a66dc96,- patches.fixes/sysfs-off-by-one.patch: sysfs: zero terminate   sysfs write buffers (CVE-2006-1055).
1,kernel-source,3d5f379155307f5a15919cc41ed39a29edeedf10,+- update to 2.6.16.1 +  dm: bio split bvec fix +  TCP: Do not use inet->id of global tcp_socket when sending RST (CVE-2006-1242) +  Fix speedstep-smi assembly bug in speedstep_smi_ownership +  DMI: fix DMI onboard device discovery +  fix scheduler deadlock +  i810fb_cursor(): use GFP_ATOMIC +  NET: Ensure device name passed to SO_BINDTODEVICE is NULL terminated. +  V4L/DVB (3324): Fix Samsung tuner frequency ranges +  sata_mv: fix irq port status usage +  rtc.h broke strace(1) builds +  v9fs: assign dentry ops to negative dentries +  2.6.xx: sata_mv: another critical fix +  Kconfig: VIDEO_DECODER must select FW_LOADER +  XFS writeout fix +  proc: fix duplicate line in /proc/devices +  cciss: fix use-after-free in cciss_init_one
1,kernel-source,4cf5200234d392671273632586073c7ede068f01,- patches.fixes/nfs-revalidate-race: Nfs: Avoid races between   writebacks and truncation (144058). - UPDATE - patches.fixes/nfs-direct-io-vul: Normal user can panic NFS   client with direct I/O (CVE-2006-0555) (151056).
1,kernel-source,fe7039488ce153a8b2678547c54a70779745364d,+- update to 2.6.14.1 +  CVE-2005-2709 sysctl unregistration oops
1,bitcoin,fa2ea37940edb407a0fed547bbb93d753240263a,Merge #13479: contrib: Fix CVE-2018-12356 by hardening the regex
1,bitcoin,9e2e5626dabb7208dafedcc9904940b666be1c3b,Fix CVE-2018-12356 by hardening the regex.
1,solaris-userland,0639759736ae6f3530df12905ba1b0f923808d10,"PSARC/2016/225 OpenLDAP Update to 2.4.44 22159934 Update OpenLDAP 2.4.30 to OpenLDAP 2.4.44 15793387 Does slapd really belong in pkg:/library/openldap? 15811938 libldap_r-2.4.so.2.8.3`ldap_parse_sasl_bind_result+0x18d memory leaks 17937475 CVE-2013-4449: openldap: segfault on certain queries with rwm overlay 21837740 problem in SERVICE/OPENLDAP 21645415 OpenLDAP core dumps if listener-threads is set to 2 19597840 libldap_r-2.4.so.2.8.3`ldap_new_connection+0x192 causes SIGSEGV 20866611 TLS_PROTOCOL_MIN functional but undocumented in ldap.conf(5oldap) 21614972 ldapmodify doesn't operate as expected due to solaris renaming 21247153 openldap account should be password=NP not default to locked 21232554 binary is named openldapsearch, man page is ldapsearch 21630074 openldap calling fopen() without F 15826440 svc:/network/ldap/server:openldap_24 needs properties for slapd options 21607640 openldap server needs to support ldaps by default 18230501 OpenLDAP should ship with lint libraries 21772464 svc:/network/ldap/server:openldap_24 needs management authorizations 22959761 Need to set proper privileges in the method_credential in OpenLDAP manifest 23057730 pkg mediator should be used for OpenLDAP installation"
1,solaris-userland,7320e474acb0d04c94510cec8c73fe08b15c8d1f,21272559 curl versions before 7.43.0 may be vulnerable to CVE-2015-3236 & CVE-2015-3237
1,solaris-userland,9bddb9be8b0704baebdaa8cb89d7575370beff48,17658177 problem in SERVICE/QUAGGA 17658165 mitigate CVE-2013-0149 in quagga
1,solaris-userland,c893902d340f20297c233919f24de025c9727923,16552152 ibdiagnet /tmp clobbering vulnerability [CVE-2013-2561]
1,solaris-userland,31fc550789da4aac25887253ef4bb4ff58d92cbf,16263409 CVE-2013-0249 libcurl SASL buffer overflow
1,solaris-userland,06f455e56adfb9c2f7d5cf2cc63a8fb543b52797,"15825143 SUNBT7206540 Upgrade libxml2 to version 2.9.0 15769048 SUNBT7133962 xml schema validation fails on valid docs 15808846 SUNBT7190042 CVE-2012-2807 libxml2 (64-bit): Multiple integer overflows, leading"
1,solaris-userland,ff2bf88fcc29d747e382ffe8072670fcdbd1661b,7008450 CVE-2009-1720 CVE-2009-1721 upgrade openexr 7027802 Ilmbase and OpenEXR should move to Userland
1,solaris-userland,d27a381c7d63db6afe3761c055284dfb9f6260c5,7008376 CVE-2009-3546 Upgrade GD 7025797 libgd should move to userland
1,solaris-userland,b9383d9e5c6588f861458a7dde224e3e8294e200,7008670 CVE-2010-2252 wget problems with 3xx redirection
1,ImageMagick,f083093a79e61a9bbe541b62a7b1694ec8199f98,Mention CVE-2017-12676 in ChangeLog
1,ImageMagick,7c6b9084a12a181d8fb7797586876760c060f126,Ref CVE-2017-13141 for Issue 600
1,ImageMagick,5e99a980d5ed82ee829e3b9ae9b11354d2eb07e2,Mention CVE-2017-11750 in ChangeLog
1,ImageMagick,0b63cb21ffa525e0b12a00ea6797092917e93902,Mention CVE-2017-11522 in ChangeLog
1,ImageMagick,7693a6ecfdc2481e4a61e0d3b3fd116e64f7bcb1,Mention CVE-2017-11539 in ChangeLog
1,ImageMagick,6ede96436d442227bc02c7a91f8d16b8e19e1f79,ChangeLog: Mention CVE-2017-11310 in the entry for 22 June 2017.
1,lucene-solr,d09c76518a1f72626a189957d8d4d8c6dab68d3c,SOLR-12204: Upgrade commons-fileupload dependency to 1.3.3 to address CVE-2016-1000031
1,lucene-solr,3530397f1777332872eac2760f9aa0e2ae1d7450,SOLR-11971: Add CVE number: CVE-2018-1308
1,lucene-solr,084d39ce1962ffe5816117da85c1903443503a57,"LUCENE-5072: Automatically patch javadocs generated by JDK versions before 7u25 to work around the frame injection vulnerability (CVE-2013-1571, VU#225657)"
1,symfony,0f7667d6430eb6529d84a29d7aa83991d1ac4fd0,security #cve-2018-14774 [HttpKernel] fix trusted headers management in HttpCache and InlineFragmentRenderer (nicolas-grekas)
1,symfony,6604978f8355e1e7c2d1d5584107eee3e10cdbfe,security #cve-2018-14773 [HttpFoundation] Remove support for legacy and risky HTTP headers (nicolas-grekas)
1,symfony,b20e83562e32c56f8d9b8296ab07b0e4c0a54db8,security #cve-2018-11408 [SecurityBundle] Fail if security.http_utils cannot be configured
1,symfony,319e1bdd43979d9c1559497de8d69adea28ab8d1,security #cve-2018-11406 clear CSRF tokens when the user is logged out
1,symfony,194caff28b56707ea98e746c6582c06acbb9bc3f,security #cve-2018-11385 migrating session for UsernamePasswordJsonAuthenticationListener
1,symfony,b5fef05c1b2ba3d98b2856704829e16a2413e325,security #cve-2018-11385 migrating session for UsernamePasswordJsonAuthenticationListener
1,symfony,fad1e1f2ea336e85c889feece9d0e23fbfcf777d,security #cve-2018-11385 Adding session authentication strategy to Guard to avoid session fixation
1,symfony,fa5bf4b17d45ee32f41bd1a9abc3fb6c134ec89b,security #cve-2018-11385 Adding session strategy to ALL listeners to avoid *any* possible fixation
