"outcome_class","project_name","hash","commit_message","files_changed","insertions","deletions"
"1","mozilla","5d597d1b3f5dff5a0d85174c9fe48e1e08138fec","234416 - can spoof filename in what should firefox do with this file"" dialog - trims 1+ spaces to 1 space","1","8","6"
"1","mozilla","bbf033971952eae1e4862c99fa802e8713f5f6ac","bug 157354 suppress display of user:pass (pref controlled) to help with spoofing; r=caillon,sr=bz,a=asa","3","51","21"
"1","mozilla","e2a455bfc4539c74c1ca0630ed7a0f1df1563e21","22183 - UI spoofing can cause user to mistake content for chrome. force the location bar to always be present.","4","55","34"
"1","mozilla","f45a28828e7c5d5c0ee3d58762ea1e5391d27d93","Fix for bug # 159659. urlbar spoofing with wyciwyg://. r=adamlock, mstolz, sr=darin. Make sure normal loads of wyciwyg url don't go through nsDocShell::InternalLoad().","1","10","1"
"1","mozilla","29476f37983414748288b1c4a5cdcb9f124b8cb8","Fix for 108104, prevent key/mouse events from untrusted scripts to spoof UI into thinking it got real native events. r:saari,sr:jst","7","78","0"
"1","mozilla","8911ee34873f60a7f22a65892afce0ba2e8401d9","Bug 13871: Frameset spoofing - cleanup unneeded DOM interface. r=jst, sr=vidur","12","39","49"
"1","mozilla","3da7c0c668a28d8b862477b6d2f4ec0510d1376a","Bug 13871: Prevent frameset spoofing r=mstoltz, sr=mscott, a=rpotts","12","263","8"
"1","mozilla","d4606b265f1641b650c0cc35435a9e9953d8929f","Bug 1070763 - Ensure that XHRs sniff the BOM for non-JSON responseTypes, and flush the decoder upon end-of-stream; r=hsivonen","8","88","78"
"1","mozilla","a55a5fc2de276921016b196946e5891be3947e5d","Bug 1351193 - Part 2: Prevent content sniffing of the response in original echo-content.py, r=nika","2","4","3"
"1","mozilla","1a9c8755b6e7d9bc5a412ca1b9af2cacf53c68c4","Bug 1459078 [wpt PR 10833] - Handle some html/js polyglots in CORB confirmation sniffing., a=testonly","4","67","0"
"1","mozilla","74d4df84d053b6f22c1b0080d6746ab5850bb02a","Bug 1459733 [wpt PR 10880] - Handle more html/js polyglots in CORB confirmation sniffing., a=testonly","5","51","19"
"1","mozilla","9d818e07c1e27cdef06a8e88273a545bfd37f942","Bug 1451770 [wpt PR 10331] - Implement deprecation of content type sniffing for workers., a=testonly","7","55","3"
"1","mozilla","2e696af6bf8e0f16eddbfbc8a08be0af1ac78f8e","Bug 1436461 [wpt PR 9429] - XSDB: don't sniff for JSON parser breaker in text/css responses., a=testonly","4","69","0"
"1","mozilla","731da2a447c8715533f8ef54ed01f7d1a4086571","Bug 1351193 - Part 2: Prevent content sniffing of the response in original echo-content.py, r=Nika","2","4","3"
"1","mozilla","5b6860854755a6682f922cf2697d6def022ad58e","Bug 1070763 - Ensure that XHRs sniff the BOM for non-JSON responseTypes, and flush the decoder upon end-of-stream; r=hsivonen","5","22","34"
"1","mozilla","35a188d4524c0de6c29fc335f55de492cdd4d858","Bug 1313114 - remove hack for running wasm baseline tests when sniffing asm.js content from 'noasmjs'. r=bbouvier","1","4","0"
"1","mozilla","647c5be7ddb7d6e0b0d45168668647e17d012be0","servo: Merge #8190 - Implemementing context-based MIME type sniffing (from jdm:4138); r=eefriedman","25","283","122"
"1","mozilla","fcabcac70e9de169769b56cb8e089e8e6bd6cdf9","Bug 1163487 - sniff LANGUAGE when determining language for lang group. r=karlt","4","118","34"
"1","mozilla","b5beb9c8b0f464358a5def001e95ce64647df7dc","servo: Merge #8037 - Consistently use content-type sniffing with all protocols (from eefriedman:net-send-sniff); r=jdm","5","44","38"
"1","mozilla","4d457a83ad3888a5d12d923db7de359606165c28","Bug 1251184: [quicktime] P1. Report video/quicktime mimetype when sniffing. r=cpearce","2","2","1"
"1","mozilla","b1a37d60958891dfab6b7a0d3bfc3a5a0f3afce0","servo: Merge #7449 - Issue #7393: Properly sniff mislabeled feeds (from simartin:issue_7393); r=metajack","7","52","6"
"1","mozilla","20769db92d2054a22269a6a9c99b7908f8e96b8c","servo: Merge #6171 - fixes 4184: no-sniff and check-for-apache-bug for mime sniffing (from eleweek:fix-4184-ok); r=Manishearth","1","17","2"
"1","mozilla","a584e5982d6a825b32ce348a2429495255113ff1","servo: Merge #5005 - Implement MIME sniffing (from jdm:mime-sniffing); r=jdm","111","2125","196"
"1","mozilla","91ff1edfd9a2da3e5bdff26b5a1019b8d81e5b3b","servo: Merge #4000 - M1456: Shared SnifferTask (from t29:mime-sniffing); r=jdm","9","134","79"
"1","mozilla","e3913a40c6879081f852358a625e9cb676c46a9b","servo: Merge #3766 - M1456, Implement MIME sniffing initial Step (from t29:mime-sniffing); r=jdm","3","56","2"
"1","mozilla","43fa3946ce8aff49a808aa91e639ff153f067b10","Bug 1048579. Always sniff for media loads. r=bzbarsky","19","58","186"
"1","mozilla","d82cede239532c1134ad5a210f9d5dbdca32d1a6","Bug 1048579. Always sniff for media loads. r=bzbarsky","19","59","186"
"1","mozilla","cfb33ac69733792dbf72c984f36f174d44ebceea","Bug 967007 - Bump the sniffing limit for mp3. r=rillian","1","6","1"
"1","mozilla","f5e4f4e1451a8858ccc7824ef91b38292b9fb9d0","Bug 862088 - Add raw mp3 sniffing. r=padenot","13","203","2"
"1","mozilla","4846d91dca4972dcc6dbc2cf341ba04ca5cf5a0d","Bug 862088 - Add raw mp3 sniffing. Attempt to sniff raw mp3 with no id3 tag by looking for a header followed by a second header at the expected offset from the packet length.","9","209","2"
"1","mozilla","45116cdee1a6bf66ca8e975bc386a90a56f5bbf0","Bug 852950 - Use signature sniffing for Elf and Mach-O binaries for dependentlibs.py. r=ted","2","49","29"
"1","mozilla","dfd0be7d588f96e7cccf9d1f6e661cd7c991ade6","Bug 835381 - Use the new libnestegg API to sniff for WebM. r=kinetik","1","11","2"
"1","mozilla","413efab32e3cd4c8f75a9dd795be77b5643e0382","Bug 790524 - Avoid overwriting the content-type by application/octet-stream in the sniffing logic. r=bz","2","23","21"
"1","mozilla","de15f90350e4c9e73a7b89d84d227a12a1746045","Bug 813787 - Remove support for image-sniffing-services; r=joe","2","2","33"
"1","mozilla","9498d7cb37e971e57d3feb73d71c01f5d5685698","Bug 803643 - Remove explore by touch sniffing from android accessibility. r=blassey","1","2","0"
"1","mozilla","8ac3fd19fd2a427a18154bcdb31f34f3f8293456","Bug 790132 - Add a test to make sure media sniffing occurs only when we want. r=bz","5","122","0"
"1","mozilla","7ab1a757edee34e89262edb6e828b50590701e9f","Bug 789077 - Remove sniffing for mp3 without ID3 because of false positives. r=cpearce","2","4","0"
"1","mozilla","8370333187a2d45ae50a3b554f9e8ecf6b32fa3a","Bug 567077 - Tests for sniffing the types of media files that are served with no Content-Type. r=cpearce","7","163","0"
"1","mozilla","eca50b7f5fa18800505e15f4ca0575d8df679135","Bug 567077 - Avoid sniffing when recreating a channel. r=cpearce","3","41","10"
"1","mozilla","02155af3dba68136d45f761c4e6816c37ea75ec6","Bug 567077 - Tests for sniffing the types of media files that are served with no Content-Type. r=cpearce","7","163","0"
"1","mozilla","fb2a42f014bd48bcbddf36d8f5d7cfd5f7dfcc97","Bug 567077 - Avoid sniffing when recreating a channel. r=cpearce","3","41","10"
"1","mozilla","b4164cc128579d03740c413e1808b1ad267d3999","Bug 787899 - Always re-sniff the MIME type of parts on multipart/x-mixed-replace streams. r=jlebar","4","190","161"
"1","mozilla","ad06c6d7c98b333273e5248a292b0395658e6b1b","Bug 767087 - Add a flag to force content sniffing when we get served application/octet-stream. r=jduell","3","21","4"
"1","mozilla","7c55a52173bed7ea032fe259657116a215a83c0e","Bug 768446 - Remove StackIter stack-sniffing (r=dvander)","9","39","349"
"1","mozilla","7d605f68fd50bc88f2be949d87de24ff007fee9f","Bug 567077 - Avoid sniffing when recreating a channel. r=cpearce","3","41","10"
"1","mozilla","7cddf62356acb361a0e45d6c19bac6dfb66566c3","Bug 739040 - Use the length of the decoded string, if no more than 512 bytes, to sniff for feeds; r=Mano a=blocking","1","4","3"
"1","mozilla","0af78ed149e2490b336e2d86b84c6b12d3ea33cf","Bug 739040 followup: properly enforce the sniffing limit on uncompressed feeds, r=mano, a=desktop-only","6","105","8"
"1","mozilla","b7043eff75344252d12771b1782d4c25f38feec3","Test for bug 638318 - Test that a byte run that has more than 1024 zeros but one non-zero byte among them before the 1024 byte limit does not sniff as UTF-16LE/BE. r=bzbarsky, a=test-only.","3","35","0"
"1","mozilla","57830d19b695af495df2bd490b6b6351b6337800","Bug 638318 - Require all zero bytes to be in either odd or even position when sniffing for UTF-16BE/LE-encoded Basic Latin. r=bz, a=beltzner","1","11","0"
"1","mozilla","1d0a08e5af2089232fffbddf21110a4f746a1af6","Bug 545658 - Change the sniffing limit of the HTML5 parser to 1K. r=jst.","1","1","1"
"1","mozilla","e56a5f719d48defc38daaefd76fd2a88305189a9","Bug 465007. Harmonize content sniffing in HTML5 and Firefox. r=jdrew,sr=bzbarsky","2","10","5"
"1","mozilla","ca80b70b7d61e24318956f80e12ff471aa9704fb","Add charset sniffing and make standards mode work in the HTML5 parser","24","1398","16"
"1","mozilla","555efc5ba4aaea69f00ad251bba16be986d2ab86","Bug 451329 - Match IE7 and HTML5 by removing sniffing for title='rss' in feed autodiscovery, r=sayrer","2","11","18"
"1","mozilla","a61492ee32394fd76cbaa90f8e2047796645239d","Bug 394416.  Feed sniffing should apply to fewer MIME types.  r=sayrer","1","13","0"
"1","mozilla","d149ea559f1787c6054adec72740f57da1e353ce","When sniffing text/plain and we decide it's really text/plain, just claim the sniffer didn't find a type, so that other sniffers get a crack at it.  Bug 395533, r+sr=biesi, a=bsmedberg","1","5","1"
"1","mozilla","57b1b90f4d1a2cba204e21d6937d66da429e2805","Make <object> do the same text/plain sniffing that <iframe> does, and use the content type hint if the type comes back as application/octet-stream or sniffed-binary.  Bug 389677, r+sr=biesi, a=sicking","7","128","91"
"1","mozilla","db2d4ec18db8107c9cdc118b165854fe12963e49","Bug 366529 sniff vista r=lpsolit a=lpsolit","1","1","0"
"1","mozilla","2071ed80df01c28680eed0758d65250f769e979f","bug 355332. Feed sniffing ignores content-disposition, displays 'attachment' in the browser. r=vlad","2","61","2"
"1","mozilla","a00c379d0537983210d9c57993dbe3ccaee8de54","115440 - File/Save Page doesn't work for PDF files refactor code to always sniff for content-type when saving a document, and show the text/html options only when there is a document and the content type is one of the supported types (e.g. text/html) sr=hyatt/blake","1","32","51"
"1","mozilla","15d53f82e93bd86027c1ce292628e9d5a6039ee0","Bug 334267: handle -P profile in startup script remote sniffing.  r=jag, sr=Neil","1","93","40"
"1","mozilla","055af5662f4242f22f841a3415333807237dc224","bug 324985 Allow components to register in a category to get told about all page loads and allow sniffing the content type. Only works for docshell-initiated loads. r=darin sr=bz","11","271","17"
"1","mozilla","3e0a267468ae8790696bf5316ab84353938c1435","Fix bug 314803: if saving HTML Complete to a non-writable dir, we'd bail when creating the associated Files"" directory but never cancel the download. This patch fixes that by calling OnStateChanged on the download in the failure case. I also fixed some variables names and comments to make the header sniffing stuff clearer.""","2","32","15"
"1","mozilla","75124cd0f00352941fd492b3a070082f171483d4","When doing text/plain sniffing, don't let the special MIME types we use for the purpose leak out of the URILoader/exthandler combination.  Bug 300027, r=biesi, sr=darin, a=bsmedberg","1","43","6"
"1","mozilla","a9d6b2bc0df2f59ddc5d7397f6f08f02b7b63d38","Bug 285045 Set the content type on the channel when sniffing it r=bz sr=darin","1","3","0"
"1","mozilla","f119e6962c2327a6e2dd9be5cc61a7f50e77336f","Only sniff text/plain types if the channel says it's still text/plain (this may be changed after the header is parsed by other components, eg ones listening to HTTP notifications).  Bug 273306, r=biesi, sr=darin","1","10","6"
"1","mozilla","8f7328158dad75ada1e21000fd7a9cae4cb278cc","This checkin adds request header sniffing.  Not sure how useful this is, but I wanted it for completeness with respect to response header sniffing.","3","51","4"
"1","mozilla","b4eebb0cbdeeff2405ec28be1089b39e050a8cb7","Remove bogus data-sniffing code in CanParse() impls, clean up signature, don't peek a buffer if we're not planning to autodetect the parsemode.  Bug 113201, r=rbs, sr=jst","9","77","246"
"1","mozilla","1279efefd097d2eaf80e1729476f41eea75cf893","Bug 95735 - Block 2 additional DOM properties in MailNews to avoid message eavesdropping using DOM 2 APIs. Patch by jst. r=mstoltz, sr=heikki","1","2","0"
"1","mozilla","e45b3bba031b7b9de098c243e1ac7f59d4668a72","Just set the MIME type on the stringbundle channel after calling Open().  We don't need necko to sniff the type.","2","39","24"
"1","mozilla","3afe1118bbfd756b9fe739cae334fe11312f2e86","Add sniffing of XML files.  Reorganize the sniffing code to make plugging in new sniffers simpler.  Bug 186884, r=bbaetz, sr=darin","2","214","121"
"1","mozilla","74a9b1ed3e6dcc2f25f59b5a7ad3eae5e5d539ce","Prioritize data-sniffing over extension-sniffing for ftp and http.  Bug 177026, r=rpotts, sr=darin","8","151","128"
"1","mozilla","c2df862076668de8bdca7a603943ca80f6e2f05b","initial UI for sound picker.  working on a datasource that will sniff the system and display a menulist.  r/sr=sspitzer","1","6","1"
"1","mozilla","593ad3140472a12d55a2cfd00e3d438fed4cab32","#100849 Charset sniffing in parser could not find charset in some cases rewrote meta charset detection in parser to be more tolerant to various meta charset specification. r=harishd, sr=jst, a=asa, adt","2","158","190"
"1","mozilla","5a0e4de0e3d3992d9238ab67744cff20534155a9","115440 - File/Save Page doesn't work for PDF files refactor code to always sniff for content-type when saving a document, and show the text/html options only when there is a document and the content type is one of the supported types (e.g. text/html) sr=hyatt/blake","1","32","51"
"1","mozilla","9a358b6df4a2f1463f3251076188f63e4b19ff1d","Fix for bug 81253. We now sniff upto the first 2k of the first buffer of any HTML stream, looking for a META tag with charset information. If charset information is found, we use it for unicode conversion. This deals with the bulk of cases where we used to do a reload based on charset information in the document. In the worst case (if charset information exists but isn't found during sniffing) we fall back to the reload case. This fix improves initial page load performance for pages with a charset. Degradation in performance for pages loaded out of the cache is still being investigated. r=harishd, sr=waterson","22","456","67"
"1","mozilla","d72f0f630303ba37042a9b07bea7d7ffd6e5903c","Bug #83241 --> sniff for image types in the unknown decoder. This allows mozilla to properly layout local files called test"" that are really images (test.jpg","2","59","0"
"1","mozilla","37a760ac57f1749a85d309dc204811f18fc794ec","stream decoder for determining content-type by sniffing the incoming data...","2","422","0"
"1","mozilla","51842ef45eb9d21e2991c9b957e7f01b6d5dd7a9","Fix 18553 [DOGFOOD] addEventListener allows sniffing keystrokes","15","235","57"
"1","mozilla","caab8220a0ed2d953ca68a50f46207fc579b4d1a","bug# 16785. r: dp, valeski, neeti. Send mimetype info from channel to imglib. 		If no decoder, sniff data stream for mime info.","7","164","106"
"1","mozilla","4b85350209102923f776600aa374955f2e6786b5","Bug 1469348 - Fix the problem of download file failed on Mac. r=paolo","1","9","3"
"1","mozilla","499732575717c5af50683fb3c92ea0b07ca34fab","Bug 1441972 - Add probe for counting docgroups per tabgroup. r=nika, data-review=chutten Add ACTIVE_DOCGROUPS_PER_TABGROUP and TOTAL_DOCGROUPS_PER_TABGROUP to collect data on how many docgroups a tabgroup has whenever a top level content document associated with that tabgroup would hide. This gives a fairly accurate estimate of the number of docgroups a site uses. TOTAL_* counts all docgroups while ACTIVE_* only count docgroups with at least one document not in the bfcache.","6","68","0"
"1","mozilla","3350f8605ab6d0abb544af88bdc37ec5be0265b3","Bug 1350349 - collect data for feed reader usage to evaluate its future, r=mak,data-review=liuche","11","227","0"
"1","mozilla","9d3a568f0343cb031f1a19a61543a076c6ca9d10","Bug 1433033 - Make APT retry when it fails to download files. r=dustin","1","1","0"
"1","mozilla","d180d21cf72b66a460f8c5791d86716a902c43ec","Bug 1370787 - add test for download file in PrivateBrowsing mode. r=smaug","3","93","0"
"1","mozilla","901a3dbeeafcd56abba5a6aba83cfb14354cf018","Bug 1371882 - static MediaCache::GetMediaCache to get file-backed MediaCache - r=cpearce","1","15","6"
"1","mozilla","6c14185528205e563e18b544451348dcfa605423","Bug 1357952 - fix UnscaledFontFreeType::GetFontFileData to read file contents when filename is used instead of an FT_Face. r=jrmuizel","1","34","0"
"1","mozilla","ee8a150836f846b1e0de748d79f2c802cd85eda5","Bug 1291321 - Use system principal to download file:// stylesheets;r=gl","1","3","4"
"1","mozilla","8b61489514636230dcd662eb9c82fe8ee9fb4482","servo: Merge #8970 - webgl: Make a general way to get data from a JS array buffer view (from emilio:webgl-array-buffer-data); r=jdm","4","146","65"
"1","mozilla","3f8f037dedc30c5ebfe4437bbd6be2a14e47b82d","Bug 1260630 - Don't use a CPOW to get data from content in browser_computed_style-editor-link.js; r=bgrins","1","15","13"
"1","mozilla","79ad6e2449fcd484e0ac16743d2d939036aabca3","Bug 1258574 - Allow JARReader to read data already in memory; r=glandium","1","2","2"
"1","mozilla","2e4069939ea71f91c1e123d440b566fd4635768f","Bug 1204995 - Update FENNEC_OPEN_URLS_IN_PRIVATE expires_in_version value to actually collect data. r=mfinkle","1","1","1"
"1","mozilla","e7ceb2bd70e9239a86c97d2c81a55e855b091d94","Bug 1172800 - Avoid using inspect.getsourcelines() and inspect.getfile(). r=gps","2","12","4"
"1","mozilla","265ad075b1a99d9afac9766bbd412b199fbc09fe","Bug 1175881 - about:sync-log can't read files on OS X with e10s on and content process sandbox enabled. r=areinald","1","2","1"
"1","mozilla","473b4bcac6adef892b58ca692cd978de8fbf4cf3","Bug 1139751 - Try to collect data for Telemetry pings when the user is idle. r=vladan","2","141","39"
"1","mozilla","daeebe516ec8e803cc5e7bb0eeb4a079f1ba5bd3","Bug 1139751 - Try to collect data for Telemetry pings when the user is idle. r=vladan","2","141","39"
"1","mozilla","22ac61d68463ec15f78e879ade0f285dd94bb4bd","Bug 1139751 - Try to collect data for Telemetry pings when the user is idle. r=vladan","2","141","39"
"1","mozilla","697ae28ab57853a83178750b038aa0c7af8a1caf","Bug 1147845 - Drop redundant check to keep blocked download data on Tier3 platforms as well. r=jaws","1","1","5"
"1","mozilla","5616e5d763ccdc7716695db83d5b3fe5ee1a63fc","Bug 1102612 - Don't attempt to read data from a resource if we've evicted the start position. r=jya","2","16","2"
"1","mozilla","b4ed20d44151dc13bc0c6412d12b1ce54717650e","Bug 1048752. Part 14: Split GetGeometry into a static and a non-static version. r=tn GetGeometry is used in two different ways. Sometimes it's used to get information about a particular caret. Sometimes it's used to get information about a particular selection that's not associated with a caret. Splitting GetGeometry into a non-static version for the former and a static version for the latter makes this more clear. Also it saves code since for the latter version we don't have to get an nsCaret first.","9","46","54"
"1","mozilla","f1fc5726d1acfde155c551eba17c933f998952b7","Bug 932837 part 3.  Make JSStackFrame get information from the JS stack lazily.  r=khuey","2","147","48"
"1","mozilla","bbb7ca8e58ce244bb5695653608635fff6aefc1c","Bug 885031 - Don't try to get information about the camera on Froyo. r=blassey","1","17","11"
"1","mozilla","79140f1897f3b537e0f49d593c792ef5a6301c78","Bug 862050 : When mms apn is the same as default apn, the cellphone can't get data call connection. r=vyang","1","2","0"
"1","mozilla","c40afc7692f5fa69a80c18344c9bcc00b4af2f3d","Bug 779038 - Add an Evaluate variant which can read files. r=jimb","3","54","20"
"1","mozilla","10d14124c9ed6bdd5d57c0c2c9a6fea60403e4aa","Bug 712358 - Enable asynchronous I/O sqlite backend.  This should improvement perf, but not preserve the durable property. The plan is to collect data only on m-c.  if the data looks good, then we should consider uplifting.  If the data doesn't look good, we back out.  r=taras/blassey","1","3","0"
"1","mozilla","111896e34566f1062d62aa11fbcc2a07463a7651","Bug 681026 - always get data from glxtest process and waitpid() for it - r=joe","4","14","3"
"1","mozilla","812c11de6083a7c414dd87c5187625a04e783df1","Bug 681026 - always get data from glxtest process and waitpid() for it - r=joe","4","14","3"
"1","mozilla","f42744f84dbe26c34185dd0016e1f7dc83a38222","Bug 591289 - Save chosen download file name and other metadata in Places history [r=sdwilsh, ui-r=limi]","7","181","47"
"1","mozilla","47a7de4df9945a63c9962c9166cdd870eff633d7","Minor tweak: need to cycle JM tinderboxes to collect data on random oranges","1","1","1"
"1","mozilla","ee33e588f6cca90828cce2f5947165c59bb666b6","Bug 593815 - Tests for download files with the same name. [r=sdwilsh, a=blocker]","5","321","0"
"1","mozilla","824bb187052377a9e017e20f1335e13938eb4f8e","Initialize statics in OnSemaphoreCreated so that we get data about locks created before any locks are locked.  (Bug 594666)  r=cjones","1","3","0"
"1","mozilla","eb59274fec0457939fd4b70b6e21a4f49415ad83","Bug 552439.  Make sure to gtk_widget_realize() the GtkEntry before trying to get information out of it; otherwise it doesn't pick up the right styles before being interrogated.  r=karlt","1","5","6"
"1","mozilla","01eec6a41b2716d4f436ba9730bc87e0a296cb41","Bug 532147 - NetUtil.asyncFetch should take an nsIURI, string, nsIFile, or nsIChannel This lets consumers pass a string for a uri, an nsIURI, an nsIFile, or an nsIChannel to NetUtil.asyncFetch.  It's now less code to get file contents asynchronously that to do so synchronously in JavaScript. r=bz sr=vlad","2","124","12"
"1","mozilla","fb02903f29fbcc853117a8333a304370541a5faa","Bug 532147 - NetUtil.asyncFetch should take an nsIURI, string, nsIFile, or nsIChannel This lets consumers pass a string for a uri, an nsIURI, an nsIFile, or an nsIChannel to NetUtil.asyncFetch.  It's now less code to get file contents asynchronously that to do so synchronously in JavaScript. r=bz sr=vlad","2","121","12"
"1","mozilla","d9761e7aafce6275e0504fd2e81847fb071561f1","Bug 455367.  Don't just assume that all image loads get data; ask imagelib instead.  r=kaie, r=joedrew, sr=jst","5","48","21"
"1","mozilla","67e35357d1eac79a3bf9678a733557b00f6e463c","Bug 384068 - [10.5] Firefox should download files to Leopard's Download Stack by default Additionally, this sets browser.download.folderList to 1, which means we use the downloads folder for all operating systems and oses.  We can now also remove the special code in browser-startup to set this pref to 1 for Vista only.","2","1","20"
"1","mozilla","b253ceb46ae63443be2353fc99a9ac9a717493a1","Bug 403014 - Windows Don't Index"" bit set on download files. (r=sdwilsh","5","318","1"
"1","mozilla","aba312b125707ab92be35bc79441783a689c782a","merging unrelated change (three of two) to fix Bug 454186 SM crashes when try to download file [@ nsString::ToInteger - nsTreeBodyFrame::PaintProgressMeter]","2","5","15"
"1","mozilla","2779332bd2028276bb42d09c27dbd7274ee87283","merging backout part two of two to fix Bug 454186 SM crashes when try to download file [@ nsString::ToInteger - nsTreeBodyFrame::PaintProgressMeter]","13","36","55"
"1","mozilla","2cf6a7ee794e4f89be5b29d91de09b461f495feb","Backed out changeset 54215f2cbc66 to fix Bug 454186 SM crashes when try to download file [@ nsString::ToInteger - nsTreeBodyFrame::PaintProgressMeter]","13","36","55"
"1","mozilla","cd1123a2921a6c89df3ee1f760b63abb28cb2c41","Backed out changeset 18b48ea2b188 to fix Bug 454186 SM crashes when try to download file [@ nsString::ToInteger - nsTreeBodyFrame::PaintProgressMeter]","1","1","5"
"1","mozilla","d545086c33bcbdd99f6a2b0589b1ef534421894d","Bug 411579 - Optimize read file buffer sizes for faster startup times"" [p=jmathies@mozilla.com (Jim Mathies) r=sayrer sr=bsmedberg a1.9=beltzner]""","3","23","12"
"1","mozilla","ccd449c85826bd90871eb8e02825edba3912d72b","Bug 399852. Experimental relanding to collect data from centos5.","1","18","1"
"1","mozilla","518856f1c7fac0f33fea5c3878e034301f72fdde","Bug 399852. Experimental relanding to collect data from centos5.","6","186","2"
"1","mozilla","17dee2a4d9bed44ba6d72f2948614f38a63644c2","Bug 411579 - Optimize read file buffer sizes for faster startup times"" [p=jmathies@mozilla.com (Jim Mathies) r=sayrer sr=bsmedberg a=blocking1.9+]""","3","28","18"
"1","mozilla","cd2af3de015867cc7f798be84fe521b74c34247e","Bug 411579 - Optimize read file buffer sizes for faster startup times"" [p=jmathies@mozilla.com (Jim Mathies) r=sayrer sr=bsmedberg a=blocking1.9+]""","3","28","18"
"1","mozilla","da0d941afb1545e58a0cca8bd6da0f5ba4c2aa9c","Bug 405893 - Search should match TLDs as well as download file names. r=sdwilsh, b-ff3=mconnor","2","12","4"
"1","mozilla","a4837facf10b13d72bc591a2e4761a46517452b3","Put back this test code for one run so I can get data from Tp/Tp2","1","8","0"
"1","mozilla","fafe1e7c3aef188826ea826ee0dc3d8f2866160b","use long long for download file size progress (bug 288585)","8","51","33"
"1","mozilla","968c1326e2af382a7d8134f130e62589cdceebbc","Bug 260741 Wrong download file size in MB is reported p=gavin.sharp@gmail.com r=mconnor","1","12","12"
"1","mozilla","ce14e62d77c98cf179140cd3f4502a18e027b09d","Fixing bug 256235. Can't download files (no filepicker displayed), apparently XP-SP2 only. r+sr=shaver@mozilla.org","1","11","16"
"1","mozilla","8ef49c61c2ec14426922c4a222e6c2a15a2e1a41","bug 243974 can't download files larger than 4 GB Also changes nsIResumableChannel to have a resumeAt function, that does not open the channel immediately, and changes its size parameter to a 64 bit integer r=darin sr=bryner","22","158","115"
"1","mozilla","491fdbc8eb1c4fd7afeb41ed16996f803a2d5b25","a generic interface to get data from oracle.  Currently only tested with PVCS Dimensions.","1","169","0"
"1","mozilla","b2aebbf79452ea0afb14ed70033c8e75f90b2d33","Show an error if the user tries to open or show a download file that does not exist.","6","65","10"
"1","mozilla","9c4900bab69b5dc602f68fe0be2246f057404d1e","Downloading II, the circle opens. Relocate browser download files here so Tbird can use us.","8","2286","0"
"1","mozilla","d4413688b0e84e4a70cabf4cbb5e5b4ee3e2aba6","Updated ftp links to the download files due ftp server reorganization","1","8","8"
"1","mozilla","8a8ca75068b71be7ddf860598590d669c77adbd9","Adding readFile function to the shell to read file context.","2","68","4"
"1","mozilla","2b3526ff2e4fff3c0fb79f38ac1f8655bd5186b3","bug 170585, Scriptable streams are broken; r=darinf, sr=dougt update to readdata caller","2","2","2"
"1","mozilla","784105585e3419e7ef2146454d92ee945f966e99","I changed InterpreterData.itsNestedFunctions from InterpretedFunction[] to InterpreterData[] because due recent changes/fixes InterpreterData.itsNestedFunctions was used effectively only to get information already available InterpreterData.","5","49","25"
"1","mozilla","e4a47a58024193a1f4c56bd3474fc9f7f60ad60f","Fix for bug 177964 - FTP: can't download file with # in its name,r=nhotta@netscape.com,sr=darin@netscape.com,a=asa@mozilla.org","1","10","2"
"1","mozilla","81dcaa0ff80eb4aae48dbf953d4d7a171a341701","band-aid patch for bug 134523, so that embeddors can still download files even if they don't have a progress dialog implementation sr=blake, r=ccarlen","1","10","1"
"1","mozilla","d75a81fa95f280447a29c7218365565c53503d7b","allow each column to be included multiple times.  This is mostly to allow the time column to appear on the left and right side of the table but may eventually be used to have two columns which get data from different sources.  Mostly this fix was to move  the registration of each column (push the results of new()'ing each module onto a list) from being the responsibility of the module at require time to being the respoinsibility of the TinderDB class.","9","42","64"
"1","mozilla","d2f05073183be1bcab48c558ff65cc073540b01d","Serialize Download Datasource -> XML in profile directory, some initial command support (launch, reveal, download file) in the UI & at datasource level. NOT PART OF BUILD.","8","300","34"
"1","mozilla","13da2a99652caa1b4aa90626c3f601dbc03783bf","NOT PART OF THE BUILD

Make the mac moz-icon url code work when the file doesn't exist by leveraging the new get file extension method.","2","82","37"
"1","mozilla","16d98d15b91146143ace9b4222d7581032b40f9a","fixing bug 67220 - Win95 cannot download files. r=dveditz, sr=mscott","2","86","22"
"1","mozilla","0aba552bc6bf1be23737a6d6a08b8069f7d31248","Fix bug # 46229: get file: URL view to display file sizes and last mod dates.  r=waterson","1","155","28"
"1","mozilla","59c2f71b0343a51217f57e9d91e2fdcb4f659aa6","OnLoadingSite now takes a nsIChannel instead of a nsIURI.  This allows us to get information out of the channel we may need such as the referrer.  We now make sure we set the referrer during OnLoadingSite.  Fixed a bug where the nsIWebProgressListener was getting found on the treeOwner even for frames.  This was causing the the treeOwner to get notified of all actions happening in the children.  Now we make sure to only set the listener for the top level frame.","3","29","12"
"1","mozilla","64569b515413245a71ab38682512dd45e8fab809","Fix #22428 where attachments didn't work on Mac as the length of the form data wasn't being computed properly.  In nsFormFrame::ProcessAsMultipart now uses an nsILocalFile to get file size rather than PR_GetFileInfo as the path to the file is in native format and PR_GetFileInfo doesn't handle native Mac paths. r=saari","1","24","4"
