"outcome_class","project_name","hash","commit_message","files_changed","insertions","deletions"
"0","mod_perl","59d3706841190d5969b47431382899271ebb20f8","Notes from 2.0.8 release","1","1","0"
"0","mod_perl","d244a41dc88b1eb10acbfed48895c8818daff163","start 2.0.8-dev cycle","4","40","36"
"0","mod_perl","03853935c176058dc0812cbe9b2d18b11e3ba54d","Releasing 2.0.8","2","2","0"
"0","mod_perl","b99026b405b1f7cf202c33013fc11862681b3574","Releasing 2.0.8","1","1","1"
"0","mod_perl","5bcc1e954955b8ac5facbbb97e39fa648ad75a73","Adjustment to 'make tag' target from last release.","1","1","0"
"0","mod_perl","09e356634ca722ee85b294d108a26777da15ed32","Clarify the supported Perl versions in the README as agreed on dev@perl.apache.org.","1","8","14"
"0","mod_perl","5af64d7160200b4fe42c78814b8bc6e6f646c1eb","Perl 5.16.3's fix for a rehash-based DoS makes it more difficult to invoke the workaround for the old hash collision attack, which breaks mod_perl's t/perl/hash_attack.t. Patch from rt.cpan.org #83916 improves the fix previously applied as revision 1455340. [Zefram] Tested by the committer on Windows 7 x64 using Perls 5.8.1, 5.8.2 (VC++ 6.0), 5.10.1, 5.12.5 (VC++ 2008), 5.14.2, 5.16.3, 5.17.5, 5.17.6 and 5.17.9 (VC++ 2010), all against Apache 2.2.22.","2","25","8"
"0","mod_perl","466c39f9d9ea1754301c66b87358be47f753751c","On Perl 5.17.6 and above, hash seeding has changed, and HvREHASH has disappeared. Patch to update mod_perl accordingly from rt.cpan.org #83921. [Zefram]","3","13","4"
"0","mod_perl","9e0aa18acc34ef64cb08537439bf4f16d6b140cd","Add Changes entry for revision 1457512.","1","4","0"
"0","mod_perl","c1b307a479ab34f40cbfd43552f1bdbbe4b55b1d","Restore build with Perl 5.8.x (although 5.8.0 still has other problems for me). - Recent perls set $Config{usethreads} to 'define' when built with ithreads, but older perls did not (-Dusethreads was different to -Duseithreads), causing a perl version check failure when wrongly testing $Config{usethreads} instead of the intended $Config{useithreads}. - Newx and Newxz were added in 5.9.3.","2","9","2"
"0","mod_perl","a21585e24fbe627cda2502307450105a6675e8a4","On Perl 5.17.9, t/apache/read2.t fails because an uninitialized value"" warning is generated for the buffer being autovivified. This is because the sv_setpvn() that's meant to vivify the buffer doesn't perform set magic; the warning is generated by the immediately following SvPV_force(). Patch to fix this from rt.cpan.org #83922. [Zefram]""","2","11","1"
"0","mod_perl","82b8d8bfe88a8878e1efb793c69548e1eb9eed55","Fix t/perl/hash_attack.t to work with Perl 5.14.4, 5.16.3 etc, which contain a fix for CVE-2013-1667 (memory exhaustion with arbitrary hash keys). This resolves rt.perl.org #116863, from where the patch by Hugo van der Sanden was taken (with a minor edit in a comment by the committer). Tested by the committer on Windows 7 x64 with VC++ 2010 using Perls 5.14.3, 5.14.4, 5.16.2 and 5.16.3-RC1, all against Apache 2.2.22.","2","29","9"
"0","mod_perl","e2ea1390f274afac081b00c1ae93a258a32ad084","use APR::Finfo instead of Perls stat() in ModPerl::RegistryCooker","5","40","17"
"0","mod_perl","86a05cb8cb520ef8384fff01fdbee223177c836b","* lib/Apache2/Build.pm: do not build with LFS","1","2","1"
"0","mod_perl","504b8bd77285de45d89f1d84a4715aa75a400673","Result of 'make xs_generate' run.","4","14944","6438"
"0","mod_perl","bb41d83724eb35b5683de48c3e58fc3bb32754bd","* t/hooks/TestHooks/stacked_handlers2.pm: handler for PerlAuthenHandler has to   set $r->user and $r->ap_auth_type, otherwise httpd will think that   authentication was not done.","1","12","1"
"0","mod_perl","91ca8e90ddb3aefcb9f56eec945d77f696c6ba42","* t/response/TestModperl/setauth.pm: Return type of auth_type is 'none',   not undef","1","1","1"
"0","mod_perl","4eb408de7e01c28167c5dd6e4ef9773dd0397720","* t/preconnection/TestPreConnection/note.pm: Use client_ip/client_addr instead   of remote_ip/remote_addr","1","4","1"
"0","mod_perl","d2885ecb57be985794130f8f7a1a94edd62b10fd","* t/hooks/TestHooks/authz.pm: Hardcode dougm"" username","1","3","4"
"0","mod_perl","33f6f9fa90d5f57cc493f1b446858e9f8f776d33","* t/hooks/TestHooks/authen_digest.pm: Set $r->user and $r->ap_auth_type,   otherwise httpd-2.4 thinks that authentication was not done.","1","3","0"
"0","mod_perl","7f6f04257780fe7d4d8d991efb4f7310a1b12fc2","* t/hooks/TestHooks/authen_basic.pm: Do not check for ap_requires, it is   not needed in httpd-2.4, because authz provider checks for the valid-user.","1","11","3"
"0","mod_perl","fab2e61ad9e2db9f1c15e62657195ae7390948f9","* lib/Apache2/compat.pm: Use client_ip/client_addr instead of   remote_ip/remote_addr","1","1","1"
"0","mod_perl","f4bf94a52ced8abd714ea982ceee5e8172f7b33a","* t/response/TestAPR/sockaddr.pm: Use client_ip/client_addr instead of   remote_ip/remote_addr","1","8","2"
"0","mod_perl","e47a7f760a91ab6d7eeacf5ce9c028997822f883","* t/response/TestAPR/ipsubnet.pm: Use client_ip/client_addr instead of   remote_ip/remote_addr.","1","14","7"
"0","mod_perl","3ce11494b2df3d7d6ee1024b07877dc783a7f68a","* t/response/TestAPI/conn_rec.pm: Use client_ip/client_addr instead of   remote_ip/remote_addr.","1","9","9"
"0","mod_perl","a1774760fa9d1aa4ab820d7d210ad21595b1291a","* xs/maps/apache2_structures.map: Add new fields from httpd-2.4 structures","1","22","0"
"0","mod_perl","4505b2430640f50b58669691b4d035389bc06562","* t/response/TestAPI/aplog.pm: Set loglevel to LOG_DEBUG for tests which need it","1","4","0"
"0","mod_perl","21ebd99f7a28dec31a53964d42da831dece86510","* t/response/TestAPI/add_config.pm: AllowOverride can be used only in .htaccess,   so disable it in add_config test","1","20","6"
"0","mod_perl","9eae284635134250203b7447d6543433ac77f5bc","* xs/Apache2/Access/Apache2__Access.h: return 'none' if RequestRec::auth_type  is not set to stay compatible with older mod_perl.","1","8","1"
"0","mod_perl","6cc4bf8083d5f6fba3d293e7877f612b0c679a7b","* t/response/TestAPI/access2.pm: Port the test to new authz/authn API introduced   in httpd-2.4","1","32","27"
"0","mod_perl","51f5657cf4d42342d5a9281d086c642c4f207cd7","Add new authz/authn API defined in httpd-2.4. It adds new directives PerlAddAuthzProvider/PerlAddAuthnProvider to register providers and RequestUtil::register_auth_provider method.","10","411","1"
"0","mod_perl","73ff695af485ddf0028d2462a18899ebaa929c2b","* xs/maps/apache2_functions.map: Add function for ServerRec::loglevel * xs/Apache2/ServerUtil/Apache2__ServerUtil.h: port ServerRec::loglevel to   httpd-2.4","2","12","0"
"0","mod_perl","9f00e38ba378acf254bc21ab8921d915828aa324","* t/response/TestDirective/cmdparms.pm: Disable LimitExcept test, it can be used   only in Directory with httpd-2.4","1","4","4"
"0","mod_perl","6151ad34eb4f8019674eac377f350ca29e2ca539","* xs/ModPerl/Const/Const.xs: Define perl_module to fix Const.so loading problem","1","16","0"
"0","mod_perl","863866b1c98eb60a7b74d2240175019c73c77238","* t/conf/extra.conf.in: Set DefaultRuntimeDir","1","1","0"
"0","mod_perl","f28d7ec330e7ce52daae2a0a4a91a35833975e38","* lib/Apache2/ParseSource.pm: Do not CScan expat and byteswap headers, CScan   cannot parse them","1","3","0"
"0","mod_perl","bb0d3161dcb0ba44f51dc4e33cf675b90ffb706d","* xs/APR/Socket/APR__Socket.h: Rename 'sock' to 'socket' to fix compilation","1","2","2"
"0","mod_perl","64683e0165528f3c1845b09400825c82ea35e739","* xs/APR/APR/Makefile.PL: Link against aprutil-1. This is workaround   for Apache2:Build issue.","1","2","0"
"0","mod_perl","0626e2621c1dfa03f8e6b49e3c0412a58a0f548c","* lib/ModPerl/CScan.pm: Parse inline C functions in CScan * lib/Apache2/ParseSource.pm: Return also inline functions in get_functions()","2","4","0"
"0","mod_perl","de1a952ee43920836f7beb444f8579eba35f99f0","* xs/maps/modperl_types.map: Add U16 type to make 'make xs_generate' happy","1","2","0"
"0","mod_perl","b0d3cff123cfedc08b284e8a7cdfaffe8434da70","* t/response/TestAPI/aplog.pm: adjust test to new error log format","1","9","9"
"0","mod_perl","2e7476a43084cf3ec1cd3acc15a77de82fc0b1cd","Merged revisions 1213838,1213841,1213902,1221285,1221359,1222775,1241435,1241873,1243923,1244184,1245946,1290839,1291667,1299429,1299669,1301966,1302389,1302431,1302463,1311623,1311963,1328477,1328479,1330023,1330345,1330548,1344224,1346710,1346712,1346720,1362399,1362409,1362412,1410264,1410291,1410293,1410295,1410298-1410299,1410314,1410316,1410327,1410329,1410343,1410345,1410400,1410407,1410425,1410427,1419582 via svnmerge from https://svn.apache.org/repos/asf/perl/modperl/trunk","62","428","257"
"0","mod_perl","febe2a4f3675023d07a60d2a3bd34eed718a7600","* lib/ModPerl/TypeMap.pm (typedefs_code, sv_convert_code):   Produce output in sorted order for ease of diff across   invocations.","1","5","3"
"0","mod_perl","9d67981f1ea6966e4e9717619f0c2f45484837d4","Fix use of unixd_conifg for 2.4.","2","4","2"
"0","mod_perl","7f5deab2cebe46b5c6ad403e606bdd17e6e93cb8","* lib/Apache2/ParseSource.pm: Pick up PROXYREQ_ constants.","1","1","0"
"0","mod_perl","74e112966f2737ff52c0d80396202fbeaa9cdce3","* lib/ModPerl/Code.pm: Add another constant for 2.4.","1","2","1"
"0","mod_perl","ff44c7e7179d707f08a31899de378128d43c3b95","* xs/Apache2/Log/Apache2__Log.h,   src/modules/perl/modperl_apache_compat.h: Adapt logging for 2.4 API.","2","14","6"
"0","mod_perl","248860efbd7b01e5b76ae83550761a6255e758e6","* src/modules/perl/modperl_apr_includes.h: Pick up new APR-util error   codes.","1","5","0"
"0","mod_perl","489aeaaaf601f230bd8b17d09a8800ed4bdf2191","* lib/Apache2/ParseSource.pm (include_dirs): Pick up APR include dir   iff different to httpd include dir.","1","10","2"
"0","mod_perl","04cf01124a07b21a4819895886c38ff46846f85e","Ignore more exports from 2.4/trunk which break make source_scan"".""","1","5","1"
"0","mod_perl","f306229ab5b9bda3aec7de4621b95d9bef1ab975","CScan gets rather confused if cpp's line number markers appear in the middle of a function declaration","1","1","1"
"0","mod_perl","83b965f65809c66d3245ac842710873c2dea9a4b","* src/modules/perl/modperl_config.c (svav_getstr): Adjust for 2.4 API.","1","15","1"
"0","mod_perl","2d341e3e46d6a4e36c72f7493a41f92dd2df0600","Fix OPT_INCNOEXEC/OPT_INC_WITH_EXEC handling.","3","5","2"
"0","mod_perl","d1d1ac858e5150588b9e436120c6449863c52bc1","Revert change accidentally included in r1410298.","1","201","11"
"0","mod_perl","4c947e0a02a42d19fd42097eccec12c06b415954","* src/modules/perl/modperl_apache_compat.h: Add mp_add_loaded_module   wrapper function.","3","20","202"
"0","mod_perl","1035fe0a71582551f84e82be8a880fc1418c47ee","* src/modules/perl/modperl_apache_includes.h: Use 2.4 logging API.","1","4","0"
"0","mod_perl","d772237800b6fe318777efea986ccfa00484b998","* src/modules/perl/modperl_apache_compat.h: Fix version test.","1","1","1"
"0","mod_perl","c327ed71bc3eb3d9562e4b250062e3eb620f9be8","* src/modules/perl/modperl_apache_compat.h: Fix definition of   MP_HTTPD_OVERRIDE_OPTS_DEFAULT for 2.4.","1","11","0"
"0","mod_perl","84f4d6e6c3fbd7a84f2470d93f6797cb763fa478","* src/modules/perl/modperl_interp.c (modperl_interp_select): Fix for httpd 2.4.","1","8","0"
"0","mod_perl","ff18a5899687ff10929dd36547fbf74d67b5e159","Update Changes file for commits 1362399 and 1362409.","1","2","0"
"0","mod_perl","4c429b6c30fd66318a58419a57246299ed66e09a","Fix commit 1362399: PL_phase/PERL_PHASE_DESTRUCT is only available in newer perls, so restore use of PL_dirty for older perls (where it was always available, regardless of whether PERL_CORE was defined).","1","8","0"
"0","mod_perl","e8a42ef08ea34abe23ef1a6b5c8042099b8ae1e1","Remove all uses of deprecated symbols no longer used by core perl and now only defined when PERL_CORE is not defined for backwards compatibility with CPAN extensions still making use of them: MEMBER_TO_FPTR, New, NEWSV, Newz, Null, Nullav, Nullch, Nullcv, Nullfp, Nullgv, Nullhv, Nullsv, PL_dirty, PL_na.","41","125","125"
"0","mod_perl","02cccb723fe49739bb97e410c10937b7ad6023c5","start 2.0.8-dev cycle","4","41","36"
"0","mod_perl","34d2cca82ca11a2655df640c8d4823b99e3041b4","Releasing 2.0.7","1","1","1"
"0","mod_perl","1f8bf8068aaf3f791018edc18e2c6c9a57f62095","Yep, I think we're stable by now ;)mongo","1","1","1"
"0","mongo","5674fa1f3087f65ea326b33f5b81647d4dcfb8d6","SERVER-37239 Router should validate if commands are allowed to run within transactions","7","67","75"
"0","mongo","f58a039003b982d40de3ce1be56563270f6b78de","Import wiredtiger: 9ee7cc6956dda425f3522f6d32ec55c67e9c49f8 from branch mongodb-4.2","19","847","141"
"0","mongo","45fd17ec23c705fa625f3cd475844f737e08edef","SERVER-37338 Fix Biggie Unittests","1","1","2"
"0","mongo","c74df030100ad57ba46c02ba505236f20d76b948","SERVER-35875 Secondaries abort transactions when applying abortTransaction oplog entries","7","90","46"
"0","mongo","9be782c954e7d24192c08252b98fe58e52c2071d","SERVER-36002 Integrate and build biggie storage engine","10","81","109"
"0","mongo","74f7948b5a444d3851c57fae6bba5f21f8bb8d24","SERVER-36002 Integrate and build biggie storage engine","13","208","159"
"0","mongo","a9a692496d7e70c7cce6cb3eb652c3a9d31c2d21","SERVER-37312 Don't run txn_agg.js in ephemeral storage engines","1","2","2"
"0","mongo","7afaf92c0139274a71eaed81211505888f9d760c","SERVER-37056 Blacklist shard_existing_coll_chunk_count.js from last_stable suite","2","2","2"
"0","mongo","86056fd24d35c81600891f79dd83d633a7493a77","SERVER-35335 Ban the min/max find command options for wildcard indexes","4","187","9"
"0","mongo","747a005fb46d3432d576fe56051b0f476e2d2c96","SERVER-36702 Install embedded frameworks on mobile platforms","51","494","486"
"0","mongo","dc66c2049ab31b927970e48b6adcc24c2724bfe7","SERVER-35870 Ensure mutex is held during WaiterGuard destructor","1","51","43"
"0","mongo","52d5c32fed9a8572c0949447cedd0298660dca54","SERVER-36858 Create IDL type for transaction commit decision document","2","51","0"
"0","mongo","b576e0031df414f56d7adb96355079e0732ed8ef","SERVER-37106 Update prepareTransaction command to use TypedCommand and take 'coordinatorId'","11","157","105"
"0","mongo","e983b5097788f02d3ef0b187d48d086d853c8769","SERVER-36988 Blacklist awaitdata_getmore_cmd.js from logical session cache suites","4","21","8"
"0","mongo","da63195cc421f8f29c1c0bef5fa2c2226d230dfd","SERVER-9507 Optimize $sort+$group+$first pipeline to use DISTINCT_SCAN","18","1245","174"
"0","mongo","729a923ea4e0ba5518afb2efb0133aa5f5194391","SERVER-35570 Improve robustness of backup_restore.js around dropping test database","1","12","1"
"0","mongo","54d601d3fd7297f71380178ee34029479edea944","SERVER-36609 Modify allPaths indexes to support equality to empty array","3","115","0"
"0","mongo","82aa5b5c45919d89ce791bca3e11cc82c3b91311","SERVER-37056 Blacklist shard_existing_coll_chunk_count.js from last_stable suite","3","2","1"
"0","mongo","b6324b30cac621dde4c96d91b52fa870600a72d5","SERVER-36279 Change the explain format for sharded aggregations to accomodate $exchange","3","90","18"
"0","mongo","d55039952eb6eb8caa88427470c629cb53c05e6b","SERVER-37321 Remove stale comment from SConscript about library circularity.","1","2","0"
"0","mongo","cf23fa5157af746f5600c7a64eec9f02161b3199","SERVER-30773 add functionality for bson element types","2","46","35"
"0","mongo","9732cc2ec75ead567015db7e892091ac3ce2e35d","SERVER-36959 Use afterOpTime when counting chunks in _shardsvrShardCollection","1","2","1"
"0","mongo","071521f35b79c8e3c280cfade3b621d61243f3bc","SERVER-36589 Implement mongos abort logic","4","131","6"
"0","mongo","625fa16dff719dbf6688af209c5f31913d1e794f","SERVER-36589 Reorganize libraries and fold s/transaction to s/","60","123","148"
"0","mongo","29ed53c6e1880b89adacdb292227dec57fb78fdc","SERVER-36084 Remove sharding runtime from ServiceEntryPointCommon and embedded build","12","132","63"
"0","mongo","aa952ac3b0d54d651f1cd8f618baee4fe0e10efa","SERVER-37077 Exchange boundaries are not validated, can result in invariant() failure","3","60","4"
"0","mongo","a0ebd4bb3a30fdf574fd08ab473e7d6ce1b59619","SERVER-30714 Handle 'not master' errors in ReplicationCoordinatorExternalStateImpl::_shardingOnTransitionToPrimaryHook","3","27","30"
"0","mongo","dbc88bbcf51c3adc2f2a0ad3e4c22b98a2dc9388","SERVER-37032 Check the result of parsing `_secondaryThrottle` in MigrationSecondaryThrottleOptions","1","2","0"
"0","mongo","fecda01a45da991501f9eb0863f98b242421a00a","Import wiredtiger: f2959cdb9f863f26dd0c3e3067a1af6f0d6061b4 from branch mongodb-4.2","18","589","325"
"0","mongo","180fa35de98c2433d3d6e2a268b52e5734de1a0b","SERVER-36631 Have the storage engine expose a reduced cache footprint API for reads","11","297","76"
"0","mongo","f784328016d4de5bb1d69fb8a6c5c2ba10cff082","SERVER-37273 Exclude splitvector.js from stepdown suites","1","3","0"
"0","mongo","ec665e83bb1af0224d23a2d83ff2d9fade01f60f","SERVER-37211 Make ProcessStream non-copyable/assignable","1","4","0"
"0","mongo","18149f4b621b5de6a9d977fac5cc96fb028662a7","SERVER-36986 Add list_all_local_sessions.js to LogicalSessionCache refresh blacklists","4","4","0"
"0","mongo","befd7a7b7ca29edb2a2145d850a44898e07b18a5","SERVER-36721 Prevent list_all_local_sessions.js from being run with other tests that rely on the LogicalSessionCache in the parallel suite","1","1","0"
"0","mongo","f24bfb54aa2eceea56557d4bddfb08e703ab74fa","SERVER-35332 Index filter support for allPaths"" indexes""","2","142","3"
"0","mongo","fbeeccc651d7f88dea0ea36623470d3d46e615db","SERVER-37118: Fix invokation argument order","1","1","1"
"0","mongo","3f618b86df0473ab905cc4a0ad78f4be8d3428e3","SERVER-29160 bump timeout for migration operations","20","33","21"
"0","mongo","c5b5185e541fe96c3ff9e086a716ae0e6a9aefde","SERVER-37291 removed try...catch in commitPreparedTransaction","1","1","10"
"0","mongo","0d6364ec0a8db3192fc7046ad4ef3c2d5983662a","SERVER-36907 Ensure deadline is not max in lock timeout code path","1","3","1"
"0","mongo","be8fffcd62e8af2e05597cad96941429a0990f4d","SERVER-37254 Retry on CursorNotFound error in multi_statement_transaction_kill_sessions_atomicity_isolation FSM workload","2","4","2"
"0","mongo","cd533253819148e71a5e7c772ea484aafcbbf2e2","SERVER-35870 Add RAII object for handling lock acquisitions during stepdown.","11","187","48"
"0","mongo","0658c2badc16b8f372c7531a563ac7c6f4518a2e","SERVER-35870 Make ReplicationCoordinator::stepDown report errors via exceptions","10","122","133"
"0","mongo","ea15baf6412300c94bbe0e96f2865e58b0c7e637","SERVER-37142 Make clearing the MovePrimarySourceManager a no-op if one doesn't exist","1","2","0"
"0","mongo","72ff3cb4ee0082e4310505fb10e32eaa133cb0a6","SERVER-36944 add characterization test for applyOps index creation","1","67","0"
"0","mongo","00de42bab800731b2eb7541dd3c4f71acca4b0b6","SERVER-37139 Make sure to destroy shared_ptrs without holding lock","1","45","9"
"0","mongo","9f54046049edc156b38bacb3d4d7d78b60ab213b","Revert SERVER-36309 Confirm that iff a FSM txn successfully commits that all of its writes appear in the db""","1","2","80"
"0","mongo","10a0d12e9ea977660eb247143b09ecfdc51d05ea","SERVER-35493 Planning support for field name or array index"" path components in wildcard indexes""","17","1099","100"
"0","mongo","a8995601144d16fe6c762624f64f5690b5caf684","SERVER-37259 Clear asio::error_code in engine callbacks","2","14","10"
"0","mongo","6e4fc40299c6657a895211ea443b4f1aaf538c16","SERVER-37016 Fix suite template","1","3","0"
"0","mongo","fc75cfdf2e8f97572efd97a348893ba08a82276a","SERVER-36931 Handle returnKey option for $** indexes","8","133","20"
"0","mongo","92b9046433bf8a50dae15f733485adb859d7ed72","SERVER-37170 Dont let shared archives become reverse edges for programs","1","15","14"
"0","mongo","340e33483d69983c976dff0ed5ab2ff0b036237c","SERVER-35865 SERVER-35816 SERVER-35730 Write commit oplog entry on commit of prepared transaction","18","422","217"
"0","mongo","680158aaa823b4d980adb4ad4209258408c32253","SERVER-37251 Revert to stable channel now that r18 NDK is out","1","1","1"
"0","mongo","3ef020ad55fa407241f503ff4c2a8af59ef181df","SERVER-36047: Enforce existence of unique index containing fields of $out uniqueKey for sharded collections","26","832","171"
"0","mongo","3ddf4d3dc1f8e3914800353e2bfdf3c244385a38","SERVER-37256 Add missing index_access_methods dependency to storage_wiredtiger_recovery_unit_test","1","1","0"
"0","mongo","12c5e202c0d7db0215c9100325d09f9bfab4e396","SERVER-37253 Blacklist no_writes_to_config_transactions_with_prepared_transaction.js from replica_sets_kill_secondaries_jscore_passthrough","1","1","0"
"0","mongo","9fe8c0a50426b073eba548dca811114c214f046f","SERVER-37195 Add missing audit edges to mongos","2","3","3"
"0","mongo","b5c708620f93ff4e849356a1a5116e0f58754807","SERVER-37206 Rename starPathsTempName to wildcardProjection","10","43","42"
"0","mongo","8bc9bcbf6e60017b4aab5a1cd4a7b674dc0a574f","SERVER-36309 Confirm that iff a FSM txn successfully commits that all of its writes appear in the db","1","80","2"
"0","mongo","fb4e163ff4a8ce5057b66b24f41f1bf193e2058c","SERVER-36978 TaskRunner must ensure Client is initialized for thread before running tasks","1","7","10"
"0","mongo","31fb995848293b1a47506bef7ca2f1fe090662b5","SERVER-37016 Don't stash TransactionRouter inside ShardingTaskExecutor","31","471","123"
"0","mongo","73e7f1883f492dbefe25badd1ebdfed34859d844","SERVER-37134 initialize _pipe and _port","1","3","2"
"0","mongo","71d65cbf5daaae442d7b1d28142b7b76a9b2e83b","SERVER-36536 Add a server parameter to not use exhaust option for initial sync.","4","14","9"
"0","mongo","44290425aebb3e6db398a55169c6c5864a48829c","SERVER-35785 fix readConfigFile to not crash with -f","2","40","45"
"0","mongo","1828360710a6f44da6e95d1fe4760412ad65c848","SERVER-36850 Add a replica set passthrough suite to detect errors in the logical session cache SERVER-36986 Blacklist tests not meant to run concurrently with a background logical session cache refresh thread SERVER-37187 Temporarily disable oplog validation in the validateCollections hook in logical session cache suites","8","412","11"
"0","mongo","f0302aa4598f23067498201bec1e6e9f90074fad","SERVER-37036 check status in network interface","1","3","0"
"0","mongo","184b099350670747503e0765300ad5892293d426","SERVER-36721 Prevent tests that use the logical session cache from running in parallel","1","6","0"
"0","mongo","19a5f8726fed990bd75d2a0426f53f691ee82b97","SERVER-36831 Report active operations correctly on the ServiceLiaison for mongos","1","23","4"
"0","mongo","a276b7b1d0cc1d8d1e35bc0a222d2b2cce64bf43","SERVER-35689 Futurize RSM API with temporary detached-thread implementation","13","85","104"
"0","mongo","2f58283213f8a80a37f78b6de2c527951306f2b5","SERVER-35707 Add helper for clearing participants, improve error messages, and update comments","5","57","75"
"0","mongo","1b7b5200e158345d8818b00b039fccdccbed7aa2","SERVER-37121 Retry timestamping secondary background index builds","1","19","3"
"0","mongo","b5693b47f168ab89ead0122d3c29c654cf746ea0","SERVER-36145 Test that allPaths indexes can provide a nonblocking sort","2","175","1"
"0","mongo","5ed54bec92fc15009877e2d579fe59785bffdde7","SERVER-36731 Ban object inequality and $in with unsupported values when using allPaths indexes","7","277","67"
"0","mongo","64672e68a25e1c4c53a9e1e974036b02fdda2cc5","SERVER-37222 Add ssl* deprecated aliases for tlsClusterCAFile and tlsWithholdClientCertificate","3","17","1"
"0","mongo","630eabac0591f207b29b6be014257387a9a7a904","SERVER-37192: Move $backupCursor to enterprise.","23","269","954"
"0","mongo","4ec12c35a07a8c0f3a30692aec413a71fdab30de","SERVER-37225 Fix addIndex unit test compile failure in query planner test","1","3","1"
"0","mongo","75dbd3c33802c9b323d2c090d1766835e5ad49e8","SERVER-37216 Fix Android multiarch builder","1","7","0"
"0","mongo","d0bf695939de0ec62dd95649cc9c992216b85ab9","SERVER-36703 Possibility to link mongoc as darwin framework.","8","103","101"
"0","mongo","dc4fd67df2cbfdd4977007463cce8bbb25ffdd4d","SERVER-35873 Maintain oldest prepareTimestamp","7","304","9"
"0","mongo","c69ec130f14953056461cf40ddf368d8ecf7185b","SERVER-36084 Remove sharding runtime dependency from OpObserverImpl","22","318","173"
"0","mongo","d5c17e385f543f0afdc4acd5331cc5514549981f","SERVER-35331 Allow hinting an all paths index","6","351","139"
"0","mongo","6818230171cb12727892802c608ba9247815ef06","Revert SERVER-36444 disable validation in allPaths tests""","8","2","26"
"0","mongo","de786cd0b6253192bd202b7da8c514a3fc01cd78","SERVER-36444 Validate support for $** multikey metadata path index keys","5","291","66"
"0","mongo","480c3195536d7485ee543d46ab3a532531da1927","SERVER-37219 Use rvalue references when spilling in $out","8","64","46"
"0","mongo","a147f142e65ead4ee136ff60069cfe95ad6549f3","SERVER-37218 jsTestLog should accept an object","1","3","0"
"0","mongo","4917206219237841b61b09a22848a3d1e7733adc","SERVER-36096 Convert CollectionCloner to use DBClientConnection.","26","832","1060"
"0","mongo","fffa22c25442b291995adfca886e86f5ff7bb9eb","SERVER-35899 Have mongos produce an aggregation plan that correctly uses an $exchange.","14","208","197"
"0","mongo","2e2f3fdf13013d1cc0574908c4ca121fbdbdf1d1","SERVER-37069 Remove Rosette Linguistics Platform","4","4","45"
"0","mongo","4ccfc88d91836d1fa5bbe7868dc2994f66a66a12","SERVER-36747 ssl_client_certificate_warning_suppression.js - wait for log message","1","12","0"
"0","mongo","fc9ab2295340ec8bb60f5b4eee109fa98ca039be","SERVER-36614 Shutdown process in configExpand test by pid, not by port","1","1","1"
"0","mongo","3bab189695c705ff163721652add910b32c2659e","SERVER-35707 Allow mongos to retry on re-targeting errors in a transaction","23","859","148"
"0","mongo","5f61edb2c73e569cb4b265ca8f453536e7b7b016","SERVER-36732 amend write","1","1","1"
"0","mongo","29b72c2b5d1019b95bbdf8505eeeb92049739ca4","SERVER-37108: Validate $exchange's number of buffers and buffer size limit to avoid OOM","3","44","0"
"0","mongo","86d7a754bd72f055445968f4de92c60ae7b8ae70","SERVER-37042 SERVER-36897: Handle errors from cursor.next in checkOplogs","1","70","45"
"0","mongo","0d0ba866052fd2b9ceaaa66c2b725a02822b102d","SERVER-36951 a createIndexes operation inside applyOps is not required to have a UUID.","2","37","10"
"0","mongo","f43ea7a6bb2a6c44f91506c32004241d3cbb24ae","SERVER-35154 Propagate JS exceptions through ScopedThread#join().","13","482","96"
"0","mongo","78112be586c67efa877636d596b194650e90cbed","SERVER-37197 Fix validateCollectionsThread() to check validate result.","1","3","2"
"0","mongo","118cc1eeb978f9c5c8492368fe6b5a04669fe3c3","SERVER-36444 disable validation in allPaths tests","8","24","2"
"0","mongo","67ab3ae97432353dea52c74fcc5982ea4d4d7ae6","SERVER-36885: Make ASIO remember IOCP state when out of resources","3","161","6"
"0","mongo","e65ff57e108ed69c46cc0b0ccbdd675663de2469","SERVER-36913 Add functionality to LockManager for repl state transitions with prepared transactions.","10","642","208"
"0","mongo","157691ef0babb24cd1566446f5f88206f9607564","SERVER-37090 Add idleCursors to currentOp output for mongos","4","36","14"
"0","mongo","cd441ed71c1453993b3af4617e704fbbad3783ef","SERVER-35679 Fix unused named exception","1","1","1"
"0","mongo","075b7a2af1ea3f5ec0e152916bd772f8774ce787","SERVER-37185 Add `noPassthrough` tests to `! Enterprise Windows 2008R2`","1","2","0"
"0","mongo","44c1dcf0e962bda6c37c02c9e8bebcc4fa6e447e","SERVER-36961 createIndexes command should check if indexes already exist with weak lock","3","109","30"
"0","mongo","169119bf4bf823f503c66262b438e2828d1f83b5","SERVER-36704 Logical session support for embedded, behaves as standalone mongod","18","224","82"
"0","mongo","07ecc05d44c2a4f443bccf96004a1da16b2e3984","SERVER-31892 moveChunk with  should wait for majority write concern","1","22","1"
"0","mongo","3acf1742d7bcec78997614edb1e8ef26ccf2331f","SERVER-35629 Use WiredTiger salvage API to repair corrupt metadata","7","175","47"
"0","mongo","185e2c6c38e959bbad40b624c4afeef5743f9c03","SERVER-36948 fix incorrect usage of StatusWith<T> in biggie storage engine","1","1","1"
